971.491732	973.491732	211025_cough
971.991732	973.991732	211025_cough
972.491732	974.491732	211025_cough
976.821192	978.821192	211025_noise
977.321192	979.321192	211025_noise
977.821192	979.821192	211025_noise
1227.39793	1229.39793	211025_cough
1227.89793	1229.89793	211025_cough
1228.39793	1230.39793	211025_cough
1232.703482	1234.703482	211025_noise
1233.203482	1235.203482	211025_noise
1233.703482	1235.703482	211025_noise
1962.716165	1964.716165	211025_cough
1963.216165	1965.216165	211025_cough
1963.716165	1965.716165	211025_cough
1968.917212	1970.917212	211025_noise
1969.417212	1971.417212	211025_noise
1969.917212	1971.917212	211025_noise
2558.45307	2560.45307	211025_cough
2558.95307	2560.95307	211025_cough
2559.45307	2561.45307	211025_cough
2562.242599	2564.242599	211025_noise
2562.742599	2564.742599	211025_noise
2563.242599	2565.242599	211025_noise
2667.292933	2669.292933	211025_cough
2667.792933	2669.792933	211025_cough
2668.292933	2670.292933	211025_cough
2685.207069	2687.207069	211025_noise
2685.707069	2687.707069	211025_noise
2686.207069	2688.207069	211025_noise
2938.485399	2940.485399	211025_cough
2938.985399	2940.985399	211025_cough
2939.485399	2941.485399	211025_cough
2945.329518	2947.329518	211025_noise
2945.829518	2947.829518	211025_noise
2946.329518	2948.329518	211025_noise
2959.63786	2961.63786	211025_cough
2960.13786	2962.13786	211025_cough
2960.63786	2962.63786	211025_cough
2964.966167	2966.966167	211025_noise
2965.466167	2967.466167	211025_noise
2965.966167	2967.966167	211025_noise
3045.602748	3047.602748	211025_cough
3046.102748	3048.102748	211025_cough
3046.602748	3048.602748	211025_cough
3052.4239	3054.4239	211025_noise
3052.9239	3054.9239	211025_noise
3053.4239	3055.4239	211025_noise
3099.666693	3101.666693	211025_noise
3100.166693	3102.166693	211025_noise
3100.666693	3102.666693	211025_noise
3109.129032	3111.129032	211025_cough
3109.629032	3111.629032	211025_cough
3110.129032	3112.129032	211025_cough
3113.814268	3115.814268	211025_cough
3114.314268	3116.314268	211025_cough
3114.814268	3116.814268	211025_cough
3135.793535	3137.793535	211025_noise
3136.293535	3138.293535	211025_noise
3136.793535	3138.793535	211025_noise
3158.806311	3160.806311	211025_noise
3159.306311	3161.306311	211025_noise
3159.806311	3161.806311	211025_noise
3164.685822	3166.685822	211025_cough
3165.185822	3167.185822	211025_cough
3165.685822	3167.685822	211025_cough
3270.126592	3272.126592	211025_cough
3270.626592	3272.626592	211025_cough
3271.126592	3273.126592	211025_cough
3277.26928	3279.26928	211025_noise
3277.76928	3279.76928	211025_noise
3278.26928	3280.26928	211025_noise
3284.664603	3286.664603	211025_cough
3285.164603	3287.164603	211025_cough
3285.664603	3287.664603	211025_cough
3291.807291	3293.807291	211025_noise
3292.307291	3294.307291	211025_noise
3292.807291	3294.807291	211025_noise
3297.020764	3299.020764	211025_cough
3297.520764	3299.520764	211025_cough
3298.020764	3300.020764	211025_cough
3303.612247	3305.612247	211025_noise
3304.112247	3306.112247	211025_noise
3304.612247	3306.612247	211025_noise
3340.519962	3342.519962	211025_cough
3341.019962	3343.019962	211025_cough
3341.519962	3343.519962	211025_cough
3345.04443	3347.04443	211025_noise
3345.54443	3347.54443	211025_noise
3346.04443	3348.04443	211025_noise
3349.132527	3351.132527	211025_cough
3349.632527	3351.632527	211025_cough
3350.132527	3352.132527	211025_cough
3358.27333	3360.27333	211025_noise
3358.77333	3360.77333	211025_noise
3359.27333	3361.27333	211025_noise
3383.812458	3385.812458	211025_cough
3384.312458	3386.312458	211025_cough
3384.812458	3386.812458	211025_cough
3387.326385	3389.326385	211025_cough
3387.826385	3389.826385	211025_cough
3388.326385	3390.326385	211025_cough
3396.076752	3398.076752	211025_noise
3396.576752	3398.576752	211025_noise
3397.076752	3399.076752	211025_noise
3397.214553	3397.214553	
3397.714553	3397.714553	
3398.214553	3398.214553	
3398.626071	3400.626071	211025_noise
3399.126071	3401.126071	211025_noise
3399.626071	3401.626071	211025_noise
3478.803315	3480.803315	211025_noise
3479.303315	3481.303315	211025_noise
3479.803315	3481.803315	211025_noise
3482.47801	3484.47801	211025_cough
3482.97801	3484.97801	211025_cough
3483.47801	3485.47801	211025_cough
3539.160175	3541.160175	211025_cough
3539.660175	3541.660175	211025_cough
3540.160175	3542.160175	211025_cough
3544.718151	3546.718151	211025_noise
3545.218151	3547.218151	211025_noise
3545.718151	3547.718151	211025_noise
3551.929739	3553.929739	211025_cough
3552.429739	3554.429739	211025_cough
3552.929739	3554.929739	211025_cough
3556.982444	3558.982444	211025_cough
3557.482444	3559.482444	211025_cough
3557.982444	3559.982444	211025_cough
3560.726039	3562.726039	211025_cough
3561.226039	3563.226039	211025_cough
3561.726039	3563.726039	211025_cough
3573.311869	3575.311869	211025_noise
3573.811869	3575.811869	211025_noise
3574.311869	3576.311869	211025_noise
3581.028727	3583.028727	211025_noise
3581.528727	3583.528727	211025_noise
3582.028727	3584.028727	211025_noise
3592.672916	3594.672916	211025_noise
3593.172916	3595.172916	211025_noise
3593.672916	3595.672916	211025_noise
3632.382585	3634.382585	211025_cough
3632.882585	3634.882585	211025_cough
3633.382585	3635.382585	211025_cough
3638.262097	3640.262097	211025_noise
3638.762097	3640.762097	211025_noise
3639.262097	3641.262097	211025_noise
3645.565552	3647.565552	211025_noise
3646.065552	3648.065552	211025_noise
3646.565552	3648.565552	211025_noise
3652.134069	3654.134069	211025_cough
3652.634069	3654.634069	211025_cough
3653.134069	3655.134069	211025_cough
3705.509009	3707.509009	211025_cough
3706.009009	3708.009009	211025_cough
3706.509009	3708.509009	211025_cough
3709.597107	3711.597107	211025_cough
3710.097107	3712.097107	211025_cough
3710.597107	3712.597107	211025_cough
3713.881365	3715.879481	211025_noise
3714.381365	3716.379481	211025_noise
3714.881365	3716.879481	211025_noise
3715.912988	3717.912988	211025_cough
3716.412988	3718.412988	211025_cough
3716.912988	3718.912988	211025_cough
3720.437456	3722.437456	211025_noise
3720.937456	3722.937456	211025_noise
3721.437456	3723.437456	211025_noise
3731.989778	3733.989778	211025_cough
3732.489778	3734.489778	211025_cough
3732.989778	3734.989778	211025_cough
3738.604228	3740.604228	211025_cough
3739.104228	3741.104228	211025_cough
3739.604228	3741.604228	211025_cough
3748.525904	3750.525904	211025_noise
3749.025904	3751.025904	211025_noise
3749.525904	3751.525904	211025_noise
3760.905031	3762.905031	211025_noise
3761.405031	3763.405031	211025_noise
3761.905031	3763.905031	211025_noise
3773.766463	3775.766463	211025_cough
3774.266463	3776.266463	211025_cough
3774.766463	3776.766463	211025_cough
3776.132047	3778.132047	211025_cough
3776.632047	3778.632047	211025_cough
3777.132047	3779.132047	211025_cough
3783.871873	3785.871873	211025_noise
3784.371873	3786.371873	211025_noise
3784.871873	3786.871873	211025_noise
3795.584962	3797.584962	211025_noise
3796.084962	3798.084962	211025_noise
3796.584962	3798.584962	211025_noise
3839.497563	3841.497563	211025_cough
3839.997563	3841.997563	211025_cough
3840.497563	3842.497563	211025_cough
3845.606743	3847.606743	211025_noise
3846.106743	3848.106743	211025_noise
3846.606743	3848.606743	211025_noise
3919.720741	3921.720741	211025_cough
3920.220741	3922.220741	211025_cough
3920.720741	3922.720741	211025_cough
3922.407862	3924.407862	211025_cough
3922.907862	3924.907862	211025_cough
3923.407862	3925.407862	211025_cough
3926.404092	3928.404092	211025_noise
3926.904092	3928.904092	211025_noise
3927.404092	3929.404092	211025_noise
3934.097984	3936.097984	211025_noise
3934.597984	3936.597984	211025_noise
3935.097984	3937.097984	211025_noise
3959.499311	3961.499311	211025_cough
3959.999311	3961.999311	211025_cough
3960.499311	3962.499311	211025_cough
3972.268875	3974.268875	211025_noise
3972.768875	3974.768875	211025_noise
3973.268875	3975.268875	211025_noise
3980.651772	3982.651772	211025_cough
3981.151772	3983.151772	211025_cough
3981.651772	3983.651772	211025_cough
3987.003046	3989.001161	211025_cough
3987.503046	3989.501161	211025_cough
3988.003046	3990.001161	211025_cough
3991.101685	3993.101685	211025_cough
3991.601685	3993.601685	211025_cough
3992.101685	3994.101685	211025_cough
4002.585106	4004.585106	211025_noise
4003.085106	4005.085106	211025_noise
4003.585106	4005.585106	211025_noise
4009.635926	4011.635926	211025_noise
4010.135926	4012.135926	211025_noise
4010.635926	4012.635926	211025_noise
4019.557602	4021.557602	211025_noise
4020.057602	4022.057602	211025_noise
4020.557602	4022.557602	211025_noise
4049.506363	4051.506363	211025_cough
4050.006363	4052.006363	211025_cough
4050.506363	4052.506363	211025_cough
4053.640395	4055.640395	211025_noise
4054.140395	4056.140395	211025_noise
4054.640395	4056.640395	211025_noise
4128.397464	4130.397464	211025_cough
4128.897464	4130.897464	211025_cough
4129.397464	4131.397464	211025_cough
4135.815754	4137.815754	211025_noise
4136.315754	4138.315754	211025_noise
4136.815754	4138.815754	211025_noise
4164.225737	4166.225737	211025_cough
4164.725737	4166.725737	211025_cough
4165.225737	4167.225737	211025_cough
4176.444097	4178.444097	211025_noise
4176.944097	4178.944097	211025_noise
4177.444097	4179.444097	211025_noise
4207.265599	4209.265599	211025_cough
4207.765599	4209.765599	211025_cough
4208.265599	4210.265599	211025_cough
4210.067553	4212.067553	211025_noise
4210.567553	4212.567553	211025_noise
4211.067553	4213.067553	211025_noise
4258.458689	4260.458689	211025_noise
4258.958689	4260.958689	211025_noise
4259.458689	4261.458689	211025_noise
4261.71998	4263.71998	211025_cough
4262.21998	4264.21998	211025_cough
4262.71998	4264.71998	211025_cough
4300.488009	4302.488009	211025_cough
4300.988009	4302.988009	211025_cough
4301.488009	4303.488009	211025_cough
4306.895758	4308.895758	211025_noise
4307.395758	4309.395758	211025_noise
4307.895758	4309.895758	211025_noise
4320.859597	4322.859597	211025_noise
4321.359597	4323.359597	211025_noise
4321.859597	4323.859597	211025_noise
4332.595653	4334.595653	211025_cough
4333.095653	4335.095653	211025_cough
4333.595653	4335.595653	211025_cough
4389.185951	4391.185951	211025_cough
4389.685951	4391.685951	211025_cough
4390.185951	4392.185951	211025_cough
4393.733386	4395.733386	211025_noise
4394.233386	4396.233386	211025_noise
4394.733386	4396.733386	211025_noise
4432.593282	4434.593282	211025_cough
4433.093282	4435.093282	211025_cough
4433.593282	4435.593282	211025_cough
4448.440403	4450.440403	211025_noise
4448.940403	4450.940403	211025_noise
4449.440403	4451.440403	211025_noise
4456.45583	4458.45583	211025_cough
4456.95583	4458.95583	211025_cough
4457.45583	4459.45583	211025_cough
4464.67796	4466.67796	211025_cough
4465.17796	4467.17796	211025_cough
4465.67796	4467.67796	211025_cough
4478.171922	4480.193004	211025_noise
4478.671922	4480.693004	211025_noise
4479.171922	4481.193004	211025_noise
4486.243824	4488.243824	211025_noise
4486.743824	4488.743824	211025_noise
4487.243824	4489.243824	211025_noise
4501.378973	4503.378973	211025_noise
4501.878973	4503.878973	211025_noise
4502.378973	4504.378973	211025_noise
4520.165849	4522.165849	211025_cough
4520.665849	4522.665849	211025_cough
4521.165849	4523.165849	211025_cough
4529.926757	4531.926757	211025_noise
4530.426757	4532.426757	211025_noise
4530.926757	4532.926757	211025_noise
4537.207246	4539.207246	211025_cough
4537.707246	4539.707246	211025_cough
4538.207246	4540.207246	211025_cough
4548.139462	4550.139462	211025_cough
4548.639462	4550.639462	211025_cough
4549.139462	4551.139462	211025_cough
4550.780649	4552.780649	211025_cough
4551.280649	4553.280649	211025_cough
4551.780649	4553.780649	211025_cough
4555.948188	4557.948188	211025_noise
4556.448188	4558.448188	211025_noise
4556.948188	4558.948188	211025_noise
4574.04606	4576.04606	211025_cough
4574.54606	4576.54606	211025_cough
4575.04606	4577.04606	211025_cough
4577.008782	4579.008782	211025_cough
4577.508782	4579.508782	211025_cough
4578.008782	4580.008782	211025_cough
4580.614576	4582.614576	211025_cough
4581.114576	4583.114576	211025_cough
4581.614576	4583.614576	211025_cough
4583.370597	4585.370597	211025_noise
4583.870597	4585.870597	211025_noise
4584.370597	4586.370597	211025_noise
4586.310353	4588.310353	211025_noise
4586.810353	4588.810353	211025_noise
4587.310353	4589.310353	211025_noise
4598.528713	4600.528713	211025_noise
4599.028713	4601.028713	211025_noise
4599.528713	4601.528713	211025_noise
4604.500092	4606.500092	211025_noise
4605.000092	4607.000092	211025_noise
4605.500092	4607.500092	211025_noise
4607.370947	4609.370947	211025_noise
4607.870947	4609.870947	211025_noise
4608.370947	4610.370947	211025_noise
4617.338556	4619.338556	211025_noise
4617.838556	4619.838556	211025_noise
4618.338556	4620.338556	211025_noise
4693.772205	4695.772205	211025_cough
4694.272205	4696.272205	211025_cough
4694.772205	4696.772205	211025_cough
4696.321525	4698.321525	211025_cough
4696.821525	4698.821525	211025_cough
4697.321525	4699.321525	211025_cough
4702.224003	4704.224003	211025_noise
4702.724003	4704.724003	211025_noise
4703.224003	4705.224003	211025_noise
4709.780094	4711.780094	211025_noise
4710.280094	4712.280094	211025_noise
4710.780094	4712.780094	211025_noise
4712.053811	4714.053811	211025_cough
4712.553811	4714.553811	211025_cough
4713.053811	4715.053811	211025_cough
4715.085434	4717.085434	211025_noise
4715.585434	4717.585434	211025_noise
4716.085434	4718.085434	211025_noise
4717.405085	4719.405085	211025_cough
4717.905085	4719.905085	211025_cough
4718.405085	4720.405085	211025_cough
4722.342956	4724.342956	211025_noise
4722.842956	4724.842956	211025_noise
4723.342956	4725.342956	211025_noise
4723.973602	4725.973602	211025_cough
4724.473602	4726.473602	211025_cough
4724.973602	4726.973602	211025_cough
4727.143026	4729.143026	211025_cough
4727.643026	4729.643026	211025_cough
4728.143026	4730.143026	211025_cough
4730.633986	4732.633986	211025_cough
4731.133986	4733.133986	211025_cough
4731.633986	4733.633986	211025_cough
4737.202503	4739.202503	211025_noise
4737.702503	4739.702503	211025_noise
4738.202503	4740.202503	211025_noise
4740.992032	4742.992032	211025_cough
4741.492032	4743.492032	211025_cough
4741.992032	4743.992032	211025_cough
4744.115522	4746.115522	211025_noise
4744.615522	4746.615522	211025_noise
4745.115522	4747.115522	211025_noise
4746.136604	4748.136604	211025_cough
4746.636604	4748.636604	211025_cough
4747.136604	4749.136604	211025_cough
4752.842922	4754.842922	211025_cough
4753.342922	4755.342922	211025_cough
4753.842922	4755.842922	211025_cough
4755.369274	4757.369274	211025_noise
4755.869274	4757.869274	211025_noise
4756.369274	4758.369274	211025_noise
4758.469798	4760.469798	211025_noise
4758.969798	4760.969798	211025_noise
4759.469798	4761.469798	211025_noise
4763.430636	4765.430636	211025_cough
4763.930636	4765.930636	211025_cough
4764.430636	4766.430636	211025_cough
4766.783795	4768.783795	211025_cough
4767.283795	4769.283795	211025_cough
4767.783795	4769.783795	211025_cough
4769.631683	4771.631683	211025_noise
4770.131683	4772.131683	211025_noise
4770.631683	4772.631683	211025_noise
4771.9054	4773.9054	211025_cough
4772.4054	4774.4054	211025_cough
4772.9054	4774.9054	211025_cough
4794.918176	4796.918176	211025_noise
4795.418176	4797.418176	211025_noise
4795.918176	4797.918176	211025_noise
4802.680968	4804.680968	211025_noise
4803.180968	4805.180968	211025_noise
4803.680968	4805.680968	211025_noise
4806.37863	4808.37863	211025_cough
4806.87863	4808.87863	211025_cough
4807.37863	4809.37863	211025_cough
4812.92418	4814.92418	211025_cough
4813.42418	4815.42418	211025_cough
4813.92418	4815.92418	211025_cough
4817.333813	4819.333813	211025_noise
4817.833813	4819.833813	211025_noise
4818.333813	4820.333813	211025_noise
4820.020934	4822.020934	211025_noise
4820.520934	4822.520934	211025_noise
4821.020934	4823.020934	211025_noise
4822.66212	4824.66212	211025_cough
4823.16212	4825.16212	211025_cough
4823.66212	4825.66212	211025_cough
4827.39329	4829.39329	211025_noise
4827.89329	4829.89329	211025_noise
4828.39329	4830.39329	211025_noise
4829.827775	4831.827775	211025_cough
4830.327775	4832.327775	211025_cough
4830.827775	4832.827775	211025_cough
4832.974232	4834.974232	211025_noise
4833.474232	4835.474232	211025_noise
4833.974232	4835.974232	211025_noise
4835.362784	4837.362784	211025_noise
4835.862784	4837.862784	211025_noise
4836.362784	4838.362784	211025_noise
4852.587915	4854.587915	211025_noise
4853.087915	4855.087915	211025_noise
4853.587915	4855.587915	211025_noise
4859.133465	4861.133465	211025_noise
4859.633465	4861.633465	211025_noise
4860.133465	4862.133465	211025_noise
5053.938216	5055.938216	211025_cough
5054.438216	5056.438216	211025_cough
5054.938216	5056.938216	211025_cough
5060.989036	5062.989036	211025_cough
5061.489036	5063.489036	211025_cough
5061.989036	5063.989036	211025_cough
5066.018774	5068.018774	211025_noise
5066.518774	5068.518774	211025_noise
5067.018774	5069.018774	211025_noise
5070.382474	5072.382474	211025_noise
5070.882474	5072.882474	211025_noise
5071.382474	5073.382474	211025_noise
5096.335005	5098.335005	211025_noise
5096.835005	5098.835005	211025_noise
5097.335005	5099.335005	211025_noise
5100.101567	5102.101567	211025_cough
5100.601567	5102.601567	211025_cough
5101.101567	5103.101567	211025_cough
5123.229177	5125.229177	211025_noise
5123.729177	5125.729177	211025_noise
5124.229177	5126.229177	211025_noise
5134.55183	5136.55183	211025_cough
5135.05183	5137.05183	211025_cough
5135.55183	5137.55183	211025_cough
5733.917496	5735.917496	211025_noise
5734.417496	5736.417496	211025_noise
5734.917496	5736.917496	211025_noise
5742.277427	5744.277427	211025_noise
5742.777427	5744.777427	211025_noise
5743.277427	5745.277427	211025_noise
5746.319591	5748.319591	211025_noise
5746.819591	5748.819591	211025_noise
5747.319591	5749.319591	211025_noise
5749.833518	5751.833518	211025_cough
5750.333518	5752.333518	211025_cough
5750.833518	5752.833518	211025_cough
5752.35987	5754.35987	211025_cough
5752.85987	5754.85987	211025_cough
5753.35987	5755.35987	211025_cough
5753.737881	5755.737881	211025_cough
5754.237881	5756.237881	211025_cough
5754.737881	5756.737881	211025_cough
5782.147864	5784.147864	211025_cough
5782.647864	5784.647864	211025_cough
5783.147864	5785.147864	211025_cough
5785.776625	5787.776625	211025_cough
5786.276625	5788.276625	211025_cough
5786.776625	5788.776625	211025_cough
5792.712611	5794.712611	211025_noise
5793.212611	5795.212611	211025_noise
5793.712611	5795.712611	211025_noise
5796.318405	5798.318405	211025_noise
5796.818405	5798.818405	211025_noise
5797.318405	5799.318405	211025_noise
5901.598407	5903.598407	211025_cough
5902.098407	5904.098407	211025_cough
5902.598407	5904.598407	211025_cough
5904.584097	5906.584097	211025_noise
5905.084097	5907.084097	211025_noise
5905.584097	5907.584097	211025_noise
5909.108564	5911.108564	211025_noise
5909.608564	5911.608564	211025_noise
5910.108564	5912.108564	211025_noise
5912.85216	5914.85216	211025_noise
5913.35216	5915.35216	211025_noise
5913.85216	5915.85216	211025_noise
5919.673312	5921.673312	211025_cough
5920.173312	5922.173312	211025_cough
5920.673312	5922.673312	211025_cough
5921.510659	5923.510659	211025_cough
